geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area
36085004700,"Census Tract 47, Richmond County, New York",3127.0,1837.0,69290.0,439800.0,872.0,2437.0,240.0,27.0,248.0,0.0,0.0,28.0,147.0,New York City,New York-Newark-Jersey City
36085005000,"Census Tract 50, Richmond County, New York",4105.0,2797.0,67361.0,460300.0,1080.0,2353.0,468.0,0.0,697.0,0.0,9.0,5.0,573.0,New York City,New York-Newark-Jersey City
36085007400,"Census Tract 74, Richmond County, New York",4583.0,3161.0,77413.0,415800.0,1025.0,2788.0,121.0,0.0,727.0,0.0,127.0,50.0,770.0,New York City,New York-Newark-Jersey City
36085009601,"Census Tract 96.01, Richmond County, New York",3984.0,3133.0,66927.0,508400.0,987.0,2758.0,99.0,95.0,355.0,0.0,0.0,65.0,612.0,New York City,New York-Newark-Jersey City
36085009602,"Census Tract 96.02, Richmond County, New York",3367.0,2528.0,83308.0,476000.0,874.0,2687.0,72.0,0.0,278.0,0.0,9.0,0.0,321.0,New York City,New York-Newark-Jersey City
36085012200,"Census Tract 122, Richmond County, New York",3753.0,2787.0,95556.0,522900.0,1084.0,3239.0,8.0,0.0,242.0,0.0,8.0,15.0,241.0,New York City,New York-Newark-Jersey City
36085013203,"Census Tract 132.03, Richmond County, New York",5744.0,4210.0,80500.0,482800.0,1539.0,4308.0,243.0,0.0,348.0,0.0,0.0,0.0,845.0,New York City,New York-Newark-Jersey City
36085015601,"Census Tract 156.01, Richmond County, New York",6470.0,4587.0,104760.0,487400.0,1539.0,5701.0,4.0,43.0,313.0,0.0,0.0,0.0,429.0,New York City,New York-Newark-Jersey City
36085015100,"Census Tract 151, Richmond County, New York",5412.0,3792.0,111595.0,472200.0,1626.0,3643.0,6.0,0.0,462.0,0.0,0.0,5.0,1296.0,New York City,New York-Newark-Jersey City
36085015603,"Census Tract 156.03, Richmond County, New York",4996.0,3564.0,89212.0,436000.0,1273.0,4327.0,14.0,0.0,145.0,0.0,0.0,0.0,510.0,New York City,New York-Newark-Jersey City
36085018902,"Census Tract 189.02, Richmond County, New York",5513.0,3617.0,83767.0,550000.0,1537.0,3231.0,154.0,0.0,1378.0,0.0,9.0,320.0,421.0,New York City,New York-Newark-Jersey City
36085020100,"Census Tract 201, Richmond County, New York",3579.0,2498.0,81771.0,413400.0,741.0,2091.0,360.0,0.0,243.0,0.0,25.0,24.0,836.0,New York City,New York-Newark-Jersey City
36085029102,"Census Tract 291.02, Richmond County, New York",3012.0,2076.0,75889.0,427800.0,552.0,1875.0,50.0,0.0,401.0,0.0,0.0,9.0,677.0,New York City,New York-Newark-Jersey City
36085030301,"Census Tract 303.01, Richmond County, New York",4803.0,3296.0,67885.0,345200.0,985.0,1709.0,805.0,0.0,838.0,0.0,0.0,66.0,1385.0,New York City,New York-Newark-Jersey City
36085000800,"Census Tract 8, Richmond County, New York",5843.0,4256.0,80440.0,404400.0,1261.0,2879.0,401.0,0.0,948.0,0.0,9.0,90.0,1516.0,New York City,New York-Newark-Jersey City
36085003900,"Census Tract 39, Richmond County, New York",2431.0,1573.0,69539.0,497900.0,665.0,1186.0,461.0,0.0,202.0,0.0,13.0,89.0,480.0,New York City,New York-Newark-Jersey City
36085012500,"Census Tract 125, Richmond County, New York",2871.0,1861.0,78654.0,430400.0,506.0,1340.0,482.0,0.0,64.0,0.0,0.0,64.0,921.0,New York City,New York-Newark-Jersey City
36085013400,"Census Tract 134, Richmond County, New York",4087.0,2927.0,83201.0,555300.0,814.0,3109.0,26.0,0.0,98.0,0.0,0.0,27.0,827.0,New York City,New York-Newark-Jersey City
36085002001,"Census Tract 20.01, Richmond County, New York",2648.0,1909.0,87768.0,361100.0,726.0,1642.0,172.0,84.0,207.0,0.0,0.0,103.0,524.0,New York City,New York-Newark-Jersey City
36085006400,"Census Tract 64, Richmond County, New York",3501.0,2180.0,50750.0,427800.0,766.0,1897.0,548.0,0.0,332.0,0.0,0.0,15.0,709.0,New York City,New York-Newark-Jersey City
36085011401,"Census Tract 114.01, Richmond County, New York",2848.0,1879.0,29444.0,406400.0,341.0,1211.0,464.0,0.0,322.0,0.0,0.0,167.0,684.0,New York City,New York-Newark-Jersey City
36085013204,"Census Tract 132.04, Richmond County, New York",4682.0,3479.0,83262.0,526100.0,1035.0,4116.0,12.0,0.0,135.0,0.0,9.0,0.0,410.0,New York City,New York-Newark-Jersey City
36085018701,"Census Tract 187.01, Richmond County, New York",1898.0,1362.0,97228.0,471600.0,461.0,1331.0,5.0,0.0,235.0,0.0,0.0,73.0,254.0,New York City,New York-Newark-Jersey City
36085018702,"Census Tract 187.02, Richmond County, New York",7877.0,5838.0,103802.0,487500.0,1711.0,3794.0,446.0,16.0,2809.0,0.0,0.0,184.0,644.0,New York City,New York-Newark-Jersey City
36085018901,"Census Tract 189.01, Richmond County, New York",4931.0,3482.0,58902.0,459900.0,879.0,3457.0,205.0,0.0,597.0,0.0,0.0,67.0,605.0,New York City,New York-Newark-Jersey City
36085021300,"Census Tract 213, Richmond County, New York",5119.0,3325.0,61726.0,329900.0,755.0,1604.0,701.0,141.0,257.0,0.0,201.0,182.0,2165.0,New York City,New York-Newark-Jersey City
36085000700,"Census Tract 7, Richmond County, New York",6051.0,3666.0,40147.0,271600.0,1164.0,886.0,2313.0,0.0,145.0,0.0,39.0,808.0,1860.0,New York City,New York-Newark-Jersey City
36085000300,"Census Tract 3, Richmond County, New York",1927.0,1538.0,72386.0,409800.0,781.0,768.0,245.0,10.0,396.0,0.0,0.0,36.0,482.0,New York City,New York-Newark-Jersey City
36085000900,"Census Tract 9, Richmond County, New York",1757.0,1035.0,55250.0,391500.0,340.0,367.0,823.0,0.0,105.0,0.0,4.0,57.0,401.0,New York City,New York-Newark-Jersey City
36085002700,"Census Tract 27, Richmond County, New York",2376.0,1474.0,25938.0,370600.0,216.0,617.0,631.0,0.0,62.0,0.0,23.0,241.0,802.0,New York City,New York-Newark-Jersey City
36085002900,"Census Tract 29, Richmond County, New York",4982.0,3244.0,28793.0,325000.0,465.0,342.0,2149.0,0.0,168.0,0.0,32.0,31.0,2260.0,New York City,New York-Newark-Jersey City
36085005900,"Census Tract 59, Richmond County, New York",2986.0,2133.0,81691.0,517300.0,1110.0,2125.0,132.0,0.0,225.0,0.0,0.0,24.0,480.0,New York City,New York-Newark-Jersey City
36085007500,"Census Tract 75, Richmond County, New York",4060.0,2682.0,50688.0,448300.0,498.0,1638.0,550.0,0.0,95.0,0.0,0.0,193.0,1584.0,New York City,New York-Newark-Jersey City
36085009700,"Census Tract 97, Richmond County, New York",4526.0,2900.0,70985.0,408400.0,901.0,1588.0,1569.0,0.0,66.0,0.0,0.0,22.0,1281.0,New York City,New York-Newark-Jersey City
36085011402,"Census Tract 114.02, Richmond County, New York",3743.0,2737.0,80957.0,468000.0,820.0,3016.0,66.0,0.0,277.0,0.0,0.0,41.0,343.0,New York City,New York-Newark-Jersey City
36085012100,"Census Tract 121, Richmond County, New York",3228.0,2307.0,103750.0,522400.0,1162.0,2335.0,30.0,10.0,118.0,0.0,0.0,33.0,712.0,New York City,New York-Newark-Jersey City
36085002002,"Census Tract 20.02, Richmond County, New York",3467.0,2548.0,95588.0,491500.0,1213.0,2743.0,65.0,0.0,369.0,0.0,15.0,131.0,144.0,New York City,New York-Newark-Jersey City
36085003600,"Census Tract 36, Richmond County, New York",2769.0,1831.0,70573.0,380800.0,506.0,1153.0,178.0,0.0,462.0,0.0,0.0,38.0,938.0,New York City,New York-Newark-Jersey City
36085011202,"Census Tract 112.02, Richmond County, New York",5417.0,3798.0,79525.0,366800.0,1133.0,3228.0,235.0,22.0,734.0,0.0,13.0,28.0,1157.0,New York City,New York-Newark-Jersey City
36085029103,"Census Tract 291.03, Richmond County, New York",8151.0,5678.0,81726.0,523800.0,1532.0,5959.0,18.0,0.0,1051.0,88.0,0.0,48.0,987.0,New York City,New York-Newark-Jersey City
36085001100,"Census Tract 11, Richmond County, New York",3346.0,2191.0,44343.0,326200.0,774.0,489.0,1566.0,0.0,85.0,0.0,42.0,144.0,1020.0,New York City,New York-Newark-Jersey City
36085007700,"Census Tract 77, Richmond County, New York",1370.0,784.0,42917.0,297100.0,169.0,201.0,539.0,0.0,80.0,0.0,10.0,20.0,520.0,New York City,New York-Newark-Jersey City
36085017010,"Census Tract 170.10, Richmond County, New York",8886.0,6177.0,78736.0,375900.0,1827.0,6603.0,45.0,15.0,540.0,19.0,18.0,92.0,1554.0,New York City,New York-Newark-Jersey City
36085031901,"Census Tract 319.01, Richmond County, New York",2737.0,1702.0,9053.0,304300.0,244.0,184.0,1562.0,0.0,91.0,0.0,0.0,0.0,900.0,New York City,New York-Newark-Jersey City
36085001700,"Census Tract 17, Richmond County, New York",1452.0,998.0,41154.0,490400.0,466.0,553.0,310.0,0.0,119.0,0.0,0.0,45.0,425.0,New York City,New York-Newark-Jersey City
36085013301,"Census Tract 133.01, Richmond County, New York",1380.0,786.0,13485.0,-666666666.0,94.0,115.0,548.0,4.0,0.0,0.0,0.0,91.0,626.0,New York City,New York-Newark-Jersey City
36085013800,"Census Tract 138, Richmond County, New York",6442.0,4873.0,96042.0,549500.0,1909.0,5353.0,0.0,0.0,407.0,0.0,0.0,14.0,668.0,New York City,New York-Newark-Jersey City
36085014700,"Census Tract 147, Richmond County, New York",3411.0,2475.0,87174.0,484900.0,1163.0,2840.0,90.0,0.0,106.0,0.0,0.0,15.0,360.0,New York City,New York-Newark-Jersey City
36085019700,"Census Tract 197, Richmond County, New York",1805.0,1270.0,97083.0,475000.0,516.0,1576.0,6.0,0.0,103.0,0.0,0.0,20.0,100.0,New York City,New York-Newark-Jersey City
36085020804,"Census Tract 208.04, Richmond County, New York",5835.0,4144.0,94583.0,624300.0,1400.0,4944.0,2.0,94.0,191.0,0.0,91.0,72.0,441.0,New York City,New York-Newark-Jersey City
36085018100,"Census Tract 181, Richmond County, New York",3038.0,2402.0,118000.0,748700.0,1145.0,2216.0,22.0,0.0,426.0,0.0,8.0,34.0,332.0,New York City,New York-Newark-Jersey City
36085019800,"Census Tract 198, Richmond County, New York",6552.0,4688.0,106000.0,650700.0,1503.0,5860.0,90.0,27.0,165.0,0.0,0.0,55.0,355.0,New York City,New York-Newark-Jersey City
36085022800,"Census Tract 228, Richmond County, New York",27.0,13.0,-666666666.0,-666666666.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City
36085024401,"Census Tract 244.01, Richmond County, New York",6622.0,4195.0,78889.0,699000.0,1431.0,5586.0,0.0,0.0,145.0,0.0,0.0,74.0,817.0,New York City,New York-Newark-Jersey City
36085006700,"Census Tract 67, Richmond County, New York",2650.0,1875.0,103265.0,569100.0,791.0,2280.0,40.0,0.0,122.0,0.0,9.0,17.0,182.0,New York City,New York-Newark-Jersey City
36085012805,"Census Tract 128.05, Richmond County, New York",2570.0,1808.0,73636.0,434300.0,344.0,2023.0,8.0,0.0,68.0,0.0,0.0,10.0,461.0,New York City,New York-Newark-Jersey City
36085012806,"Census Tract 128.06, Richmond County, New York",5658.0,3808.0,56711.0,416400.0,849.0,3776.0,496.0,0.0,239.0,0.0,116.0,160.0,871.0,New York City,New York-Newark-Jersey City
36085014607,"Census Tract 146.07, Richmond County, New York",4539.0,3243.0,74630.0,462200.0,904.0,3611.0,54.0,0.0,530.0,0.0,0.0,64.0,280.0,New York City,New York-Newark-Jersey City
36085014608,"Census Tract 146.08, Richmond County, New York",3617.0,2595.0,96616.0,449800.0,776.0,2833.0,0.0,0.0,76.0,0.0,0.0,27.0,681.0,New York City,New York-Newark-Jersey City
36085017011,"Census Tract 170.11, Richmond County, New York",4547.0,3340.0,87301.0,494400.0,1054.0,4020.0,4.0,0.0,147.0,0.0,0.0,33.0,343.0,New York City,New York-Newark-Jersey City
36085017012,"Census Tract 170.12, Richmond County, New York",4526.0,3290.0,91131.0,518500.0,966.0,3614.0,23.0,11.0,138.0,0.0,0.0,70.0,681.0,New York City,New York-Newark-Jersey City
36085024402,"Census Tract 244.02, Richmond County, New York",4630.0,3105.0,91094.0,644000.0,1417.0,4117.0,31.0,0.0,208.0,0.0,0.0,0.0,274.0,New York City,New York-Newark-Jersey City
36085027705,"Census Tract 277.05, Richmond County, New York",5754.0,4359.0,78158.0,478400.0,1317.0,3920.0,74.0,0.0,1138.0,0.0,0.0,161.0,461.0,New York City,New York-Newark-Jersey City
36085027706,"Census Tract 277.06, Richmond County, New York",3658.0,2452.0,80286.0,482500.0,808.0,1988.0,316.0,0.0,746.0,0.0,18.0,48.0,542.0,New York City,New York-Newark-Jersey City
36085990100,"Census Tract 9901, Richmond County, New York",0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City
36085023900,"Census Tract 239, Richmond County, New York",3630.0,2171.0,65345.0,342500.0,601.0,1003.0,705.0,9.0,212.0,0.0,0.0,100.0,1610.0,New York City,New York-Newark-Jersey City
36085024800,"Census Tract 248, Richmond County, New York",4954.0,3080.0,79583.0,561700.0,854.0,4396.0,22.0,14.0,112.0,0.0,0.0,0.0,410.0,New York City,New York-Newark-Jersey City
36085002100,"Census Tract 21, Richmond County, New York",4403.0,2781.0,54081.0,341600.0,770.0,884.0,1343.0,0.0,196.0,0.0,104.0,61.0,1815.0,New York City,New York-Newark-Jersey City
36085008100,"Census Tract 81, Richmond County, New York",4501.0,3123.0,37176.0,393500.0,884.0,1110.0,1713.0,20.0,280.0,0.0,18.0,309.0,1051.0,New York City,New York-Newark-Jersey City
36085014604,"Census Tract 146.04, Richmond County, New York",6988.0,4875.0,77843.0,477800.0,1376.0,5502.0,14.0,8.0,550.0,0.0,0.0,144.0,770.0,New York City,New York-Newark-Jersey City
36085014606,"Census Tract 146.06, Richmond County, New York",6687.0,4914.0,103060.0,388700.0,1756.0,5961.0,0.0,0.0,277.0,0.0,0.0,0.0,449.0,New York City,New York-Newark-Jersey City
36085017005,"Census Tract 170.05, Richmond County, New York",5082.0,3678.0,101489.0,541100.0,1427.0,4348.0,3.0,0.0,327.0,0.0,0.0,0.0,404.0,New York City,New York-Newark-Jersey City
36085017300,"Census Tract 173, Richmond County, New York",2599.0,1702.0,33947.0,540100.0,461.0,880.0,570.0,0.0,571.0,0.0,0.0,100.0,478.0,New York City,New York-Newark-Jersey City
36085017600,"Census Tract 176, Richmond County, New York",4729.0,3437.0,111339.0,694200.0,1524.0,4376.0,27.0,0.0,67.0,13.0,0.0,27.0,219.0,New York City,New York-Newark-Jersey City
36085020801,"Census Tract 208.01, Richmond County, New York",9382.0,6512.0,84931.0,488900.0,1942.0,8028.0,0.0,0.0,422.0,0.0,0.0,15.0,917.0,New York City,New York-Newark-Jersey City
36085022600,"Census Tract 226, Richmond County, New York",8080.0,5483.0,105475.0,538400.0,2072.0,7012.0,152.0,22.0,367.0,0.0,0.0,0.0,527.0,New York City,New York-Newark-Jersey City
36085023100,"Census Tract 231, Richmond County, New York",4590.0,2949.0,67419.0,343000.0,569.0,841.0,1266.0,0.0,674.0,0.0,0.0,72.0,1737.0,New York City,New York-Newark-Jersey City
36085031902,"Census Tract 319.02, Richmond County, New York",5140.0,2887.0,36932.0,284800.0,752.0,446.0,2663.0,36.0,47.0,0.0,28.0,150.0,1806.0,New York City,New York-Newark-Jersey City
36085013201,"Census Tract 132.01, Richmond County, New York",1559.0,1129.0,105294.0,557700.0,424.0,1335.0,25.0,0.0,81.0,0.0,0.0,0.0,118.0,New York City,New York-Newark-Jersey City
36085014100,"Census Tract 141, Richmond County, New York",2329.0,1600.0,65227.0,356400.0,506.0,759.0,303.0,0.0,255.0,0.0,39.0,17.0,956.0,New York City,New York-Newark-Jersey City
36085000600,"Census Tract 6, Richmond County, New York",2217.0,1873.0,32778.0,435900.0,566.0,1402.0,95.0,0.0,275.0,0.0,0.0,44.0,401.0,New York City,New York-Newark-Jersey City
36085001800,"Census Tract 18, Richmond County, New York",572.0,339.0,83438.0,-666666666.0,145.0,336.0,78.0,10.0,10.0,0.0,0.0,49.0,89.0,New York City,New York-Newark-Jersey City
36085003300,"Census Tract 33, Richmond County, New York",3571.0,2593.0,77556.0,481500.0,1087.0,1811.0,918.0,0.0,314.0,0.0,0.0,0.0,528.0,New York City,New York-Newark-Jersey City
36085007000,"Census Tract 70, Richmond County, New York",8895.0,6102.0,67163.0,400400.0,1525.0,5807.0,517.0,263.0,820.0,0.0,19.0,27.0,1669.0,New York City,New York-Newark-Jersey City
36085010500,"Census Tract 105, Richmond County, New York",4663.0,3078.0,67865.0,386900.0,1019.0,2102.0,621.0,0.0,385.0,0.0,0.0,43.0,1512.0,New York City,New York-Newark-Jersey City
36085011201,"Census Tract 112.01, Richmond County, New York",6007.0,4241.0,66404.0,424200.0,1274.0,4651.0,53.0,0.0,433.0,0.0,0.0,0.0,870.0,New York City,New York-Newark-Jersey City
36085015602,"Census Tract 156.02, Richmond County, New York",3378.0,2352.0,100150.0,547200.0,771.0,3183.0,20.0,0.0,52.0,0.0,0.0,13.0,110.0,New York City,New York-Newark-Jersey City
36085017700,"Census Tract 177, Richmond County, New York",6293.0,4536.0,102292.0,737700.0,2145.0,4919.0,53.0,0.0,987.0,14.0,0.0,88.0,232.0,New York City,New York-Newark-Jersey City
36085027301,"Census Tract 273.01, Richmond County, New York",3835.0,2676.0,71150.0,395100.0,983.0,2424.0,84.0,0.0,723.0,0.0,38.0,97.0,469.0,New York City,New York-Newark-Jersey City
36085027704,"Census Tract 277.04, Richmond County, New York",4568.0,3226.0,101221.0,479100.0,966.0,3528.0,10.0,15.0,647.0,0.0,0.0,44.0,339.0,New York City,New York-Newark-Jersey City
36085032300,"Census Tract 323, Richmond County, New York",1136.0,801.0,69239.0,251600.0,122.0,258.0,519.0,0.0,10.0,0.0,12.0,4.0,333.0,New York City,New York-Newark-Jersey City
36085004000,"Census Tract 40, Richmond County, New York",12211.0,7723.0,39222.0,346100.0,2028.0,1005.0,4708.0,211.0,1372.0,0.0,21.0,447.0,4447.0,New York City,New York-Newark-Jersey City
36085012804,"Census Tract 128.04, Richmond County, New York",4133.0,2874.0,74333.0,389600.0,768.0,3021.0,33.0,0.0,291.0,0.0,0.0,0.0,788.0,New York City,New York-Newark-Jersey City
36085013302,"Census Tract 133.02, Richmond County, New York",2835.0,1750.0,39965.0,346500.0,304.0,230.0,1246.0,0.0,271.0,0.0,0.0,95.0,993.0,New York City,New York-Newark-Jersey City
36085015400,"Census Tract 154, Richmond County, New York",0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City
36085016901,"Census Tract 169.01, Richmond County, New York",3199.0,2229.0,71331.0,465000.0,802.0,2384.0,119.0,0.0,249.0,0.0,0.0,21.0,426.0,New York City,New York-Newark-Jersey City
36085017007,"Census Tract 170.07, Richmond County, New York",5564.0,3635.0,84091.0,323200.0,1155.0,3283.0,344.0,0.0,830.0,0.0,0.0,94.0,1013.0,New York City,New York-Newark-Jersey City
36085027302,"Census Tract 273.02, Richmond County, New York",3385.0,2338.0,74948.0,542600.0,1096.0,2541.0,73.0,0.0,472.0,0.0,0.0,27.0,272.0,New York City,New York-Newark-Jersey City
36085027702,"Census Tract 277.02, Richmond County, New York",6855.0,4995.0,63362.0,324000.0,1561.0,4208.0,83.0,42.0,1162.0,0.0,0.0,0.0,1378.0,New York City,New York-Newark-Jersey City
36085027900,"Census Tract 279, Richmond County, New York",2144.0,1624.0,103182.0,786900.0,528.0,1787.0,66.0,0.0,109.0,0.0,0.0,20.0,162.0,New York City,New York-Newark-Jersey City
36085030302,"Census Tract 303.02, Richmond County, New York",6560.0,4188.0,76417.0,328300.0,1315.0,2190.0,780.0,0.0,813.0,0.0,57.0,196.0,2524.0,New York City,New York-Newark-Jersey City
36085014605,"Census Tract 146.05, Richmond County, New York",3680.0,2790.0,107589.0,541900.0,1018.0,3172.0,9.0,0.0,70.0,0.0,0.0,0.0,429.0,New York City,New York-Newark-Jersey City
36085017008,"Census Tract 170.08, Richmond County, New York",7720.0,5592.0,78750.0,481900.0,1773.0,6838.0,56.0,0.0,371.0,0.0,0.0,41.0,414.0,New York City,New York-Newark-Jersey City
36087010702,"Census Tract 107.02, Rockland County, New York",3558.0,2187.0,44826.0,255000.0,295.0,187.0,87.0,0.0,41.0,0.0,0.0,0.0,3243.0,New York City,New York-Newark-Jersey City
36087011504,"Census Tract 115.04, Rockland County, New York",7574.0,5265.0,96250.0,356600.0,1532.0,959.0,3699.0,13.0,708.0,0.0,28.0,175.0,1992.0,New York City,New York-Newark-Jersey City
36087010703,"Census Tract 107.03, Rockland County, New York",4099.0,2466.0,64969.0,314500.0,618.0,734.0,252.0,0.0,63.0,0.0,0.0,63.0,2987.0,New York City,New York-Newark-Jersey City
36087010901,"Census Tract 109.01, Rockland County, New York",4997.0,3325.0,115833.0,482100.0,1432.0,3786.0,89.0,0.0,296.0,0.0,69.0,54.0,703.0,New York City,New York-Newark-Jersey City
36087011700,"Census Tract 117, Rockland County, New York",3142.0,2090.0,91042.0,302200.0,796.0,2512.0,112.0,0.0,42.0,0.0,0.0,6.0,470.0,New York City,New York-Newark-Jersey City
36087010503,"Census Tract 105.03, Rockland County, New York",2312.0,1686.0,131000.0,479900.0,912.0,1144.0,620.0,0.0,338.0,0.0,0.0,44.0,166.0,New York City,New York-Newark-Jersey City
36087010602,"Census Tract 106.02, Rockland County, New York",6813.0,4263.0,55697.0,240000.0,543.0,1779.0,1064.0,0.0,350.0,0.0,0.0,39.0,3581.0,New York City,New York-Newark-Jersey City
36087010902,"Census Tract 109.02, Rockland County, New York",3873.0,2812.0,110972.0,409600.0,1338.0,2537.0,77.0,31.0,664.0,0.0,0.0,55.0,509.0,New York City,New York-Newark-Jersey City
36087011501,"Census Tract 115.01, Rockland County, New York",7607.0,4378.0,119000.0,533600.0,2537.0,6669.0,255.0,14.0,244.0,0.0,31.0,61.0,347.0,New York City,New York-Newark-Jersey City
36087011800,"Census Tract 118, Rockland County, New York",1019.0,654.0,68542.0,298800.0,184.0,317.0,228.0,53.0,33.0,0.0,0.0,110.0,278.0,New York City,New York-Newark-Jersey City
36087012102,"Census Tract 121.02, Rockland County, New York",9253.0,3074.0,25417.0,485400.0,347.0,8666.0,353.0,0.0,15.0,0.0,0.0,5.0,214.0,New York City,New York-Newark-Jersey City
36087013003,"Census Tract 130.03, Rockland County, New York",3137.0,2024.0,88068.0,703300.0,1171.0,2441.0,144.0,3.0,179.0,0.0,0.0,49.0,324.0,New York City,New York-Newark-Jersey City
36087010200,"Census Tract 102, Rockland County, New York",4482.0,2991.0,84948.0,336000.0,957.0,3109.0,359.0,0.0,7.0,0.0,0.0,20.0,987.0,New York City,New York-Newark-Jersey City
36087011102,"Census Tract 111.02, Rockland County, New York",6388.0,4777.0,94681.0,339800.0,2346.0,3217.0,1197.0,0.0,628.0,0.0,0.0,169.0,1177.0,New York City,New York-Newark-Jersey City
36087011200,"Census Tract 112, Rockland County, New York",6435.0,4433.0,144688.0,530600.0,2414.0,4978.0,92.0,0.0,565.0,0.0,0.0,164.0,636.0,New York City,New York-Newark-Jersey City
36087011603,"Census Tract 116.03, Rockland County, New York",5133.0,3693.0,117679.0,450200.0,1937.0,3795.0,179.0,9.0,461.0,14.0,28.0,140.0,507.0,New York City,New York-Newark-Jersey City
36087010804,"Census Tract 108.04, Rockland County, New York",4191.0,2935.0,115660.0,449900.0,1563.0,3063.0,203.0,0.0,447.0,0.0,14.0,29.0,435.0,New York City,New York-Newark-Jersey City
36087011303,"Census Tract 113.03, Rockland County, New York",5702.0,4200.0,100903.0,392400.0,1992.0,3924.0,218.0,22.0,743.0,0.0,0.0,250.0,567.0,New York City,New York-Newark-Jersey City
36087011401,"Census Tract 114.01, Rockland County, New York",4324.0,3011.0,126397.0,458000.0,1596.0,3120.0,114.0,0.0,459.0,0.0,9.0,81.0,541.0,New York City,New York-Newark-Jersey City
36087012101,"Census Tract 121.01, Rockland County, New York",6114.0,2340.0,50987.0,660900.0,827.0,5819.0,89.0,0.0,7.0,0.0,0.0,12.0,187.0,New York City,New York-Newark-Jersey City
36087012501,"Census Tract 125.01, Rockland County, New York",5381.0,3007.0,87321.0,472000.0,1147.0,3999.0,559.0,0.0,176.0,0.0,38.0,43.0,566.0,New York City,New York-Newark-Jersey City
36087012800,"Census Tract 128, Rockland County, New York",6580.0,4521.0,128125.0,495600.0,2300.0,5746.0,49.0,0.0,563.0,0.0,0.0,80.0,142.0,New York City,New York-Newark-Jersey City
36087013300,"Census Tract 133, Rockland County, New York",2574.0,2013.0,104549.0,575400.0,1376.0,1905.0,102.0,0.0,187.0,0.0,0.0,97.0,283.0,New York City,New York-Newark-Jersey City
36087010502,"Census Tract 105.02, Rockland County, New York",6808.0,4735.0,73768.0,221500.0,1622.0,3411.0,1109.0,0.0,282.0,0.0,22.0,132.0,1852.0,New York City,New York-Newark-Jersey City
36087010601,"Census Tract 106.01, Rockland County, New York",3828.0,2464.0,85662.0,289800.0,660.0,1385.0,368.0,0.0,121.0,0.0,212.0,67.0,1675.0,New York City,New York-Newark-Jersey City
36087010701,"Census Tract 107.01, Rockland County, New York",4524.0,3137.0,63125.0,218100.0,787.0,1559.0,670.0,0.0,100.0,0.0,0.0,54.0,2141.0,New York City,New York-Newark-Jersey City
36087010102,"Census Tract 101.02, Rockland County, New York",5029.0,3597.0,91622.0,339900.0,1007.0,3507.0,271.0,0.0,134.0,0.0,27.0,72.0,1018.0,New York City,New York-Newark-Jersey City
36087010803,"Census Tract 108.03, Rockland County, New York",5306.0,3735.0,121558.0,474900.0,2280.0,3836.0,194.0,0.0,613.0,0.0,0.0,142.0,521.0,New York City,New York-Newark-Jersey City
36087011301,"Census Tract 113.01, Rockland County, New York",8277.0,5587.0,51181.0,287300.0,1484.0,1671.0,3280.0,54.0,634.0,0.0,47.0,247.0,2398.0,New York City,New York-Newark-Jersey City
36087011502,"Census Tract 115.02, Rockland County, New York",7755.0,4786.0,99323.0,464200.0,1697.0,4311.0,1126.0,0.0,534.0,0.0,0.0,118.0,1666.0,New York City,New York-Newark-Jersey City
36087012000,"Census Tract 120, Rockland County, New York",3764.0,3075.0,87500.0,233900.0,1643.0,3122.0,112.0,0.0,309.0,0.0,0.0,72.0,149.0,New York City,New York-Newark-Jersey City
36087012202,"Census Tract 122.02, Rockland County, New York",6479.0,3903.0,47560.0,121200.0,697.0,506.0,3713.0,0.0,312.0,0.0,61.0,149.0,1738.0,New York City,New York-Newark-Jersey City
36087013100,"Census Tract 131, Rockland County, New York",6265.0,4791.0,69286.0,463600.0,2451.0,3155.0,1239.0,0.0,239.0,0.0,98.0,264.0,1270.0,New York City,New York-Newark-Jersey City
36087013200,"Census Tract 132, Rockland County, New York",3546.0,2267.0,99643.0,462600.0,1359.0,2363.0,501.0,28.0,181.0,0.0,0.0,126.0,347.0,New York City,New York-Newark-Jersey City
36087010101,"Census Tract 101.01, Rockland County, New York",5990.0,3988.0,118889.0,488300.0,1816.0,4570.0,440.0,29.0,149.0,0.0,0.0,26.0,776.0,New York City,New York-Newark-Jersey City
36087010501,"Census Tract 105.01, Rockland County, New York",5555.0,3908.0,122614.0,373000.0,1627.0,3263.0,555.0,0.0,424.0,0.0,0.0,30.0,1283.0,New York City,New York-Newark-Jersey City
36087011000,"Census Tract 110, Rockland County, New York",2204.0,1497.0,127167.0,531400.0,961.0,1836.0,143.0,4.0,65.0,0.0,3.0,39.0,118.0,New York City,New York-Newark-Jersey City
